airport_key,airport,airport_icao,latitude_x,longitude_x,timezone,city,country,continent,country_code,geoname_id,name,asciiname,alternatenames,admin1_code,admin2_code,latitude_y,longitude_y,haversine,state,county
3643,Saudarkrokur,BIKR,65.75,-19.65,Atlantic/Reykjavik,Saudarkrokur,Iceland,Europe,IS,7668104,Sauðárkrókur Airport,Saudarkrokur Airport,"BIKR,Port lotniczy Saudarkrokur,Port lotniczy Sauðárkrókur,SAK",41.0,5200,65.7317,-19.5728,4.07187811885525,,
3644,Siglufjordur,BISI,66.166664,-18.933332,Atlantic/Reykjavik,Siglufjordur,Iceland,Europe,IS,7668106,Siglufjordur Airport,Siglufjordur Airport,"BISI,SIJ",40.0,6250,66.1333,-18.9167,3.7845270275808462,,
3645,Stykkisholmur,BIST,65.1,-22.8,Atlantic/Reykjavik,Stykkisholmur,Iceland,Europe,IS,6295713,Stykkishólmur Airport,Stykkisholmur Airport,"BIST,SYK,Stykkisholmur Airport,Stykkishólmur Airport",45.0,3711,65.0603,-22.75998,4.796145968904646,,
3646,Thingeyri,BITE,65.88333,-23.45,Atlantic/Reykjavik,Thingeyri,Iceland,Europe,IS,7730438,Þingeyri Airport,THingeyri Airport,"BITE,TEY,Thingeyri Flygplats",44.0,4200,65.8703,-23.56,5.204725889408518,,
3647,Thorshofn,BITN,66.2,-15.333332999999998,Atlantic/Reykjavik,Thorshofn,Iceland,Europe,IS,8298704,Þórshöfn Airport,THorshoefn Airport,"Aeroport de THorshoefn,Aéroport de Þórshöfn,BITN,THO,THorshafnarflugvoellur,THorshoefn Airport,Thorshofn Flygplats,Þórshafnarflugvöllur,Þórshöfn Airport",40.0,6709,66.2183,-15.3347,2.0357936299179644,,
3648,Vestmannaeyjar,BIVM,63.426388,-20.277779000000002,Atlantic/Reykjavik,Vestmannaeyjar,Iceland,Europe,IS,6295714,Vestmannaeyjar Airport,Vestmannaeyjar Airport,"BIVM,VEY,Vestmannaeyjar,Vestmannaeyjar Airport",42.0,8000,63.4243,-20.27887,0.23843398631905294,,
3649,Vopnafjordur,BIVO,65.75694,-14.829444,Atlantic/Reykjavik,Vopnafjordur,Iceland,Europe,IS,6295715,Vopnafjörður Airport,Vopnafjoerdur Airport,"BIVO,VPN,Vopnafjardarflugvoellur,Vopnafjarðarflugvöllur,Vopnafjoerdur Airport,Vopnafjörður Airport",38.0,7502,65.72057,-14.8506,4.158077992700477,,
3650,Zarafshan,UTSN,41.613609999999994,64.23305500000001,Asia/Samarkand,Zarafshan,Uzbekistan,Asia,UZ,7730807,Zarafshan Airport,Zarafshan Airport,"AFS,Sugraly Airport,UTSN,Zarafshan Airport,frwdgah_zrafshan,فرودگاه_زرافشان",,,41.6139,64.2332,0.03442600574919949,,
3651,Andizhan,UTKA,40.733334,72.3,Asia/Tashkent,Andizhan,Uzbekistan,Asia,UZ,7668544,Andizhan Airport,Andizhan Airport,"AZN,UTKA",,,40.7277,72.294,0.8050295870330099,,
3652,Bukhara,UTSB,39.76037,64.47479,Asia/Samarkand,Bukhara,Uzbekistan,Asia,UZ,7730203,Bukhara Airport,Bukhara Airport,"BHK,Buhara Uluslararasi Havalimani,Buhara Uluslararası Havalimanı,Bukhara International Airport,Mezhdunarodnyj Aehroport Bukhara,UTSB,bu ha la guo ji ji chang,buhara guo ji kong gang,frwdgah byn‌almlly bkhara,Международный Аэропорт Бухара,فرودگاه بین‌المللی بخارا,ブハラ国際空港,布哈拉国际机场",2.0,1217179,39.766290000000005,64.47988000000001,0.7890559213584368,,
3653,Fergana,UTKF,40.350277,71.73361,Asia/Tashkent,Fergana,Uzbekistan,Asia,UZ,7668545,Fergana International Airport,Fergana International Airport,"FEG,Farg'ona Xalqaro Aeroporti,Fergana Havalimani,Fergana Havalimanı,Fergana International Airport,Fergana aehroport,UTKF,frwdgah_frghanh,Фергана аэропорт,فرودگاه_فرغانه",3.0,1538296,40.3588,71.745,1.3526553068709304,,
3654,Karshi,UTSL,38.80981,65.77531,Asia/Samarkand,Karshi,Uzbekistan,Asia,UZ,7731192,Karshi-Khanabad Air Base,Karshi-Khanabad Air Base,"KSQ,UTSL",,,38.8336,65.9215,12.938072372225037,,
3655,Nukus,UTNN,42.483334,59.63333000000001,Asia/Samarkand,Nukus,Uzbekistan,Asia,UZ,6301008,Nukus / Karakalpakstan,Nukus / Karakalpakstan,"NCU,UTNN",,,42.48,59.63,0.4604439264223263,,
3656,Namangan,UTKN,40.983334,71.6,Asia/Tashkent,Namangan,Uzbekistan,Asia,UZ,7537044,Namangan Airport,Namangan Airport,"Aeroport de Namangan,Aéroport de Namangan,NMA,Namangan Airport,UTFN",6.0,,40.9849,71.55683,3.6278803080902815,,
3657,Navoi International Airport,UTSA,40.115,65.159164,Asia/Samarkand,Navoi,Uzbekistan,Asia,UZ,7668546,Navoi International Airport,Navoi International Airport,"NVI,UTSA",,,40.1172,65.1708,1.0192631384845814,,
3658,Samarkand,UTSS,39.696217,66.99085,Asia/Samarkand,Samarkand,Uzbekistan,Asia,UZ,6301011,Samarkand Airport,Samarkand Airport,"SKD,Samarkand,Samarkand Airport,Samarkand International Airport,UTSS",,,39.70055,66.98383000000001,0.7699731704662116,,
3659,Tashkent International,UTTT,41.262714,69.26619000000001,Asia/Tashkent,Tashkent,Uzbekistan,Asia,UZ,6301013,Tashkent International Airport,Tashkent International Airport,"Aehroport Tashkent-Juzhnyj,Aerodrom Tashkent,Aeroport international de Tachkent,Aeroporto Internazionale di Tashkent,Aeropuerto Internacional de Taskent,Aéroport international de Tachkent,Bandar Udara Internasional Tashkent,Flughafen Taschkent,Internationale Fluchhafen Taschkent,Lapangan Terbang Yuzhny,Letiste Taskent,Letiště Taškent,Port lotniczy Taszkent,San bay quoc te Tashkent,Sân bay quốc tế Tashkent,TAS,Tashkent International Airport,Tashkent-Juzhnyj,Tashkent-Pivdennij,Tasjkent internasjonale lufthavn,Taskent Uluslararasi Havalimani,Taşkent Uluslararası Havalimanı,Toshkent Xalqaro Aeroporti,UTTT,ta shen gan guo ji ji chang,tashukento guo ji kong gang,taskanda antararastriya vimanatala,tasyukenteu gugjegonghang,Аеродром Ташкент,Аэропорт Ташкент-Южный,Ташкент-Південний,Ташкент-Южный,Фурудгоҳи бин‌алмилалӣ тошкнд,נמל התעופה הבינלאומי טשקנט,فرودگاه بین‌المللی تاشکند,ताश्कंद आंतरराष्ट्रीय विमानतळ,タシュケント国際空港,塔什干国际机场,타슈켄트 국제공항",13.0,,41.25786,69.28119000000001,1.3650547346795259,,
3660,Termez,UTST,37.280502,67.318954,Asia/Samarkand,Termez,Uzbekistan,Asia,UZ,6301012,Termez Airport,Termez Airport,"Port lotniczy Termez,TMJ,Termez,Termez Airport,UTST",,,37.28667,67.31,1.047825804105495,,
3661,Urgench,UTNU,41.584835,60.633030000000005,Asia/Samarkand,Urgench,Uzbekistan,Asia,UZ,6301009,Urgench International Airport,Urgench International Airport,"UGC,UTNU,Urgench,Urgench Airport",,,41.584270000000004,60.641709999999996,0.7246559921292445,,
3662,Afutara Aerodrome,AGAF,-9.2,160.85,Pacific/Guadalcanal,Afutara,Solomon Islands,Oceania,SB,8298931,Afutara Aerodrome,Afutara Aerodrome,"AFT,AGAF,Afutara Aerodrome,Afutara Airport",3.0,,-9.19145,160.94855,10.859139206267606,,
3663,Gwaunaru'u,AGGA,-8.697778,160.68083000000001,Pacific/Guadalcanal,Auki,Solomon Islands,Oceania,SB,7668064,Gwaunaru'u Airport,Gwaunaru'u Airport,"AGGA,AKS,Auki Airport,Auki Gwaunaru'u Airport",,,-8.70257,160.68201000000002,0.5484049015195639,,
3664,Atoifi,AGAT,-8.866667,161.03333999999998,Pacific/Guadalcanal,Atoifi,Solomon Islands,Oceania,SB,7730402,Uru Harbour Airport,Uru Harbour Airport,"AGAT,ATD",,,-8.873330000000001,161.011,2.5637770995862765,,
3666,Bellona,AGGB,-11.3,159.81667,Pacific/Guadalcanal,Bellona,Solomon Islands,Oceania,SB,8298647,Bellona Airport,Bellona Airport,"AGGB,Anua Airport,BNY,Bellona Airport,Bellona/Anua Airport",,,-11.30247,159.79887,1.9602315676113253,,
3667,Batuna Aerodrome,AGBT,-8.55,158.11667,Pacific/Guadalcanal,Batuna,Solomon Islands,Oceania,SB,8299145,Batuna,Batuna,"AGBT,BPF",11.0,,-8.562000000000001,158.119,1.3587144078064266,,
3668,Choiseul Bay,AGGC,-6.713787,156.39856,Pacific/Guadalcanal,Choiseul Bay,Solomon Islands,Oceania,SB,8261013,Choiseul Bay Airport,Choiseul Bay Airport,"AGGC,CHY,Choiseul Bay Airport",12.0,,-6.711189999999999,156.3957,0.42795307499256163,,
3669,Sege,AGGS,-8.577956,157.87506000000002,Pacific/Guadalcanal,Sege,Solomon Islands,Oceania,SB,7668070,Seghe Airport,Seghe Airport,"AGGS,EGM",,,-8.57889,157.87601,0.14729784176744184,,
3670,Fera Island,AGGF,-8.1,159.58333000000002,Pacific/Guadalcanal,Fera Island,Solomon Islands,Oceania,SB,7668066,Fera/Maringe Airport,Fera/Maringe Airport,"AGGF,Aeroport de Fera/Maringe,Aeropuerto de Fera/Maringe,Aéroport de Fera/Maringe,FRE,Fera/Maringe Airport",7.0,,-8.1075,159.577,1.0867729196938007,,
3671,Geva Airstrip,AGEV,-7.578333,156.59778,Pacific/Guadalcanal,Geva,Solomon Islands,Oceania,SB,7730404,Geva Airport,Geva Airport,"AGEV,GEF",,,-7.575830000000001,156.597,0.29129780772584085,,
3672,Gatokae Aerodrom,AGOK,-8.766667,158.18333,Pacific/Guadalcanal,Gatokae,Solomon Islands,Oceania,SB,7731072,Gatokae Airport,Gatokae Airport,"AGOK,GTA,Gatokae Airport",,,-8.75,158.2,2.605941231888687,,
3673,Gizo,AGGN,-8.116667,156.83333000000002,Pacific/Guadalcanal,Gizo,Solomon Islands,Oceania,SB,7668068,Gizo Nusatupe Airport,Gizo Nusatupe Airport,"AGGN,Aeroport de Gizo Nusatupe,Aéroport de Gizo Nusatupe,GZO,Gizo Nusatupe Airport,nasachupu kong gang,ナサチュープ空港",11.0,,-8.09763,156.86361000000002,3.948679461162655,,
3674,Henderson International,AGGH,-9.428592,160.04818999999998,Pacific/Guadalcanal,Honiara,Solomon Islands,Oceania,SB,6295679,Honiara-Henderson International Airport,Honiara-Henderson International Airport,"AGGH,Flughafen Honiara,HIR,Honiara International Airport,Honiara-Henderson International Airport",6.0,,-9.427999999999999,160.05479,0.7269602529838147,,
3675,Kirakira,AGGK,-10.5,161.83333000000002,Pacific/Guadalcanal,Kirakira,Solomon Islands,Oceania,SB,7668067,Kirakira Airport,Kirakira Airport,"AGGK,IRA,Kirakira Airport",,,-10.4497,161.89799,9.014907482718572,,
3676,Kagau,AGKG,-8.165,157.5861,Pacific/Guadalcanal,Kagau,Solomon Islands,Oceania,SB,7668073,Kaghau Island Airport,Kaghau Island Airport,"AGKG,KGE,Kagau Island Airport,Kaghau Airport,Kaghau Island Airport,Kakau Island Airport",,,-7.32897,157.5836,92.96283100324052,,
3677,Mono,AGGO,-7.35,155.56667,Pacific/Guadalcanal,Mono,Solomon Islands,Oceania,SB,7668069,Mono Airport,Mono Airport,"AGGO,MNY,Mono Airport",,,-7.416939999999999,155.565,7.44567641106656,,
3678,Munda,AGGM,-8.32794,157.26971,Pacific/Guadalcanal,Munda,Solomon Islands,Oceania,SB,6295681,Munda,Munda,"AGGM,MUA",,,-8.32797,157.26308999999998,0.7283569510640564,,
3679,Santa Ana,AGGT,-10.833333,162.5,Pacific/Guadalcanal,Santa Ana,Solomon Islands,Oceania,SB,8298772,Santa Ana Island Airport,Santa Ana Island Airport,"AGGT,NNB,Santa Ana Airport,Santa Ana Island Airport",,,-10.8484,162.4544,5.254267624186964,,
3680,Parasi,AGGP,-8.166667,158.0,Pacific/Guadalcanal,Parasi,Solomon Islands,Oceania,SB,7730405,Parasi Airport,Parasi Airport,"AGGP,PRS",,,-9.64167,161.425,410.435804989681,,
3681,Ramata,AGRM,-8.165556,157.63945,Pacific/Guadalcanal,Ramata,Solomon Islands,Oceania,SB,7668074,Ramata Airport,Ramata Airport,"AGRM,RBV",,,-8.16806,157.64301,0.4806903726627214,,
3682,Ringi Cove,AGRC,-8.2,157.03333999999998,Pacific/Guadalcanal,Ringi Cove,Solomon Islands,Oceania,SB,7730407,Ringgi Cove Airport,Ringgi Cove Airport,"AGRC,RIN,Ringgi Cove Airport",,,-8.126389999999999,157.14301,14.584556325058182,,
3683,Ulawa Airport,AGAR,-9.864444,161.98306000000002,Pacific/Guadalcanal,Arona,Solomon Islands,Oceania,SB,8298727,Ulawa Airport,Ulawa Airport,"AGAR,Arona Ulawa,RNA,Ulawa Airport",,,-9.861139999999999,161.9801,0.4900279044594803,,
3684,Rennell,AGGR,-11.666667,160.3,Pacific/Guadalcanal,Rennell,Solomon Islands,Oceania,SB,7730406,Rennell/Tingoa Airport,Rennell/Tingoa Airport,"AGGR,RNL,Rennell/Tingoa Airport",13.0,,-11.55006,160.06273000000002,28.913877296782005,,
3685,Marau Sound,AGGU,-8.5,161.25,Pacific/Guadalcanal,Marau Sound,Solomon Islands,Oceania,SB,7668071,Marau Airport,Marau Airport,"AGGU,RUS",,,-9.86167,160.825,158.4349688650093,,
3686,Santa Cruz Island,AGGL,-11.616667,166.85,Pacific/Guadalcanal,Santa Cruz Island,Solomon Islands,Oceania,SB,6295680,Santa Cruz/Graciosa Bay/Luova Airport,Santa Cruz/Graciosa Bay/Luova Airport,"AGGL,SCZ,Santa Cruz/Graciosa Bay/Luova Airport",,,-10.71923,165.79811,152.07048185120746,,
3687,Suavanao Airstrip,AGGV,-7.566667,158.66666999999998,Pacific/Guadalcanal,Suavanao,Solomon Islands,Oceania,SB,7668072,Suavanao Airport,Suavanao Airport,"AGGV,VAO",,,-7.585560000000001,158.731,7.395399943604696,,
3688,Barakoma,AGBA,-7.85,159.55,Pacific/Guadalcanal,Barakoma,Solomon Islands,Oceania,SB,7730403,Barakoma Airport,Barakoma Airport,"AGBA,VEV",,,-7.912780000000001,156.70598999999999,313.3298877173459,,
3689,Yandina,AGGY,-9.116667,159.21666000000002,Pacific/Guadalcanal,Yandina,Solomon Islands,Oceania,SB,8260995,Yandina Airport,Yandina Airport,"AGGY,XYA,Yandina,Yandina Airport",,,-9.09303,159.21889,2.6396975392314137,,
3690,Agadir Almassira,GMAD,30.378326,-9.555895,Africa/Casablanca,Agadir,Morocco,Africa,MA,6297198,Agadir–Al Massira Airport,Agadir-Al Massira Airport,"AGA,Aeroport d'Agadir-Al Massira,Agadir–Al Massira Airport,Aéroport d'Agadir-Al Massira,GMAD,mtar akadyr almsyrt aldwly,mtar almsyrt,مطار أكادير المسيرة الدولي,مطار المسيرة",09,273.0,30.325,-9.41307,14.93250303640428,Souss-Massa,
3691,Charif Al Idrissi,GMTA,35.17972,-3.8369440000000004,Africa/Casablanca,Al Hoceima,Morocco,Africa,MA,6297218,Cherif Al Idrissi Airport,Cherif Al Idrissi Airport,"AHU,Aeroport Al Hoceima - Cherif Al Idrissi,Aéroport Al Hoceima - Cherif Al Idrissi,Cherif Al Idrissi Airport,GMTA,frwdgah chryf al aydrysy,mtar alshryf aladrysy,فرودگاه چریف ال ایدریسی,مطار الشريف الإدريسي",01,51.0,35.1771,-3.8395300000000003,0.37431838749448526,Tanger-Tetouan-Al Hoceima,
3692,Anfa,GMMC,33.559723,-7.663056,Africa/Casablanca,Casablanca,Morocco,Africa,MA,6297207,Casablanca-Anfa Airport,Casablanca-Anfa Airport,"Aeroport de Casablanca–Anfa,Aéroport de Casablanca–Anfa,CAS,Casablanca–Anfa Airport,GMMC,mtar aldar albydaʾ anfa,مطار الدار البيضاء أنفا",06,141.0,33.55431,-7.66228,0.6061789331774042,Casablanca-Settat,
3693,Mohamed V,GMMN,33.36667,-7.586666999999999,Africa/Casablanca,Casablanca,Morocco,Africa,MA,6297212,Mohammed V International Airport,Mohammed V International Airport,"Aeroport Mohamed V,Aeroport de Casablanca - Mohamed V,Aeroport de Nouasseur,Aéroport Mohamed V,Aéroport de Casablanca - Mohamed V,Aéroport de Nouasseur,CMN,GMMN,Mohammed V International Airport,frwdgah byn‌almlly mhmd pnjm,mhmd khams byn alaqwamy ہwayy aڈa,mtar aldar albydaʾ mhmd alkhams aldwly,mtar mhmd alkhams aldwly,فرودگاه بین‌المللی محمد پنجم,محمد خامس بین الاقوامی ہوائی اڈا,مطار الدار البيضاء محمد الخامس الدولي,مطار محمد الخامس الدولي",06,385.0,33.367470000000004,-7.58997,0.3193754571763301,Casablanca-Settat,
3694,Moulay Ali Cherif,GMFK,31.95,-4.4,Africa/Casablanca,Er-Rachidia,Morocco,Africa,MA,7280528,Errachidia,Errachidia,"Al-Rashidiyya,Ar-Raszidijja,ERH,Ehr-Rashidija,Er Rachidia,Er-Rachidia,Er-Rachidía,Errachidia,Imtɣeren,Ksar es-Souk,Rachidia,Rasidija,Rašidija,Rāšīdīja,alrshydyt,alrshydyt‎,ar-Rachidiya,ar-Rachīdīya,la xi di ye,Эр-Рашидия,א-רשידיה,الرشيدية,الرشيدية‎,الرشیدیہ,拉希迪耶",08,201.0,31.9314,-4.42663,3.254493555967988,Drâa-Tafilalet,
3695,Essaouira,GMMI,31.3975,-9.681667,Africa/Casablanca,Essaouira,Morocco,Africa,MA,2549264,Essaouira Airport,Essaouira Airport,"ESU,GMMI",47,,31.4,-9.68,0.31985957488165506,,
3696,Hassan I,GMML,27.133333,-13.216667000000001,Africa/Casablanca,Laayoune,Morocco,Africa,MA,6297211,Hassan I Airport,Hassan I Airport,"Aeroport de Laayoune,Aeropuerto Internacional Hassan I,Aéroport de Laâyoune,EUN,GMML,Hassan I Airport,Laayoune Airport,Laâyoune Airport",11,321.0,27.151670000000003,-13.219170000000002,2.053971144366287,Laâyoune-Sakia El Hamra,
3697,Sais,GMFF,33.93079,-4.982138,Africa/Casablanca,Fez,Morocco,Africa,MA,6297200,Fes-Saïss Airport,Fes-Saiss Airport,"FEZ,Fes-Sais Airport,GMFF,Saiss Airport,Saïss Airport,mtar fas says aldwly,مطار فاس سايس الدولي",03,231.0,33.92726,-4.9779599999999995,0.5501436322811227,Fès-Meknès,
3698,Ben Slimane,GMMB,33.612970000000004,-7.1207899999999995,Africa/Casablanca,Ben Slimane,Morocco,Africa,MA,2555519,Benslimane,Benslimane,"Ben Sliman,Ben Slimán,Benslimane,Bouhault,Boulhaut,Boulhout,Camp Boulhaut,GMD,O Ben Slimane",06,,33.616009999999996,-7.12153,0.34490867914013057,Casablanca-Settat,
3699,Meknes,GMFM,33.88333,-5.533333,Africa/Casablanca,Meknes,Morocco,Africa,MA,6297203,Meknes,Meknes,"GMFM,MEK",,,33.87907,-5.51513,1.7458742219295689,,
3701,NAF,GMMY,34.266666,-6.6666669999999995,Africa/Casablanca,Kenitra,Morocco,Africa,MA,2544572,Kenitra Air Base,Kenitra Air Base,"GMMY,Kenitra AB,Kenitra Air Base,NNA",52,,34.29886,-6.59588,7.423817357769268,,
3702,Les Anglades,GMFO,34.783333,-1.9333330000000002,Africa/Casablanca,Oujda,Morocco,Africa,MA,6297205,Angads Airport,Angads Airport,"Angads Airport,GMFO,OUD,Oujda Angads Airport",,,34.78715,-1.92399,0.9529755753270639,,
3703,Ouarzazate,GMMZ,30.916667999999998,-6.9166669999999995,Africa/Casablanca,Ouarzazate,Morocco,Africa,MA,6297217,Ouarzazate Airport,Ouarzazate Airport,"Aeroport d'Ouarzazate,Aéroport d'Ouarzazate,GMMZ,OZZ,Ouarzazate Airport,frwdgah wrzazat,mtar wrzzat,فرودگاه ورزازات,مطار ورززات",08,401.0,30.93905,-6.90943,2.5827275449943348,Drâa-Tafilalet,
3704,Menara,GMMX,31.601875,-8.026902,Africa/Casablanca,Marrakech,Morocco,Africa,MA,6297215,Marrakesh Menara Airport,Marrakesh Menara Airport,"Aeroport Marrakech Menara,Aéroport Marrakech Ménara,GMMX,RAK,mtar mraksh almnart,مطار مراكش المنارة",,,31.606890000000003,-8.0363,1.0502885421035808,,
3705,Sale,GMME,34.036137,-6.748619000000001,Africa/Casablanca,Rabat,Morocco,Africa,MA,2538476,Rabat-Salé Airport,Rabat-Sale Airport,"GMME,RBA,Rabat,Rabat-Sale Airport,Rabat-Salé Airport",49,,34.05147,-6.751519999999999,1.7257789161951345,,
3706,Sidi Ifni,GMMF,29.4,-10.2,Africa/Casablanca,Sidi Ifni,Morocco,Africa,MA,6297209,Sidi Ifni Airport,Sidi Ifni Airport,"GMMF,Ifni,SII,ifuni,mtar sydy ayfny,مطار سيدي إيفني,イフニ",10,473.0,29.366670000000003,-10.18333,4.042792919570288,Guelmim-Oued Noun,
3707,Smara,GMMA,26.733334000000003,-11.683333,Africa/Casablanca,Smara,Morocco,Africa,MA,7668281,Smara Airport,Smara Airport,"Aeroport de Smara,Aéroport de Smara,GMMA,SMW,Smara Airport,frwdgah_smarh,فرودگاه_سماره",11,221.0,26.73745,-11.686110000000001,0.5343436371482194,Laâyoune-Sakia El Hamra,
3708,Boukhalef,GMTT,35.726288000000004,-5.912898,Africa/Casablanca,Tangier,Morocco,Africa,MA,6297220,Tangier Ibn Battouta Airport,Tangier Ibn Battouta Airport,"Aeroport Tanger Ibn Battouta,Aeroporto di Tangeri-Boukhalf Ibn Batouta,Aéroport Tanger Ibn Battouta,GMTT,TNG,mtar tnjt abn btwtt,مطار طنجة ابن بطوطة",57,,35.72692,-5.91689,0.36714453196712465,,
3709,Tan Tan,GMAT,28.45,-11.083333,Africa/Casablanca,Tan Tan,Morocco,Africa,MA,6297199,Tan Tan Airport,Tan Tan Airport,"GMAT,Plage Blanche Airport,TTA,mtar tantan alshaty alabyd,مطار طانطان الشاطئ الأبيض",,,28.448190000000004,-11.16135,7.630161512466846,,
3710,Sania Ramel,GMTN,35.583332,-5.316667,Africa/Casablanca,Tetuan,Morocco,Africa,MA,6297219,Sania Ramel Airport,Sania Ramel Airport,"Aeroport Tetouan - Sania R'mel,Aéroport Tétouan - Sania R'mel,GMTN,Sania Ramel Airport,TTU,mtar ttwan sanyt alrml,مطار تطوان سانية الرمل",11281874,,35.59433,-5.3200199999999995,1.2599483902515978,,
3711,Dakhla,GMMH,23.713333,-15.935,Africa/Casablanca,Dakhla,Morocco,Africa,MA,7668282,Dakhla Airport,Dakhla Airport,"Aeroport de Dakhla,Aeropuerto de Dajla,Aéroport de Dakhla,Bandar Udara Dakhla,Dakhla,Flughafen Dakhla,GMMH,Port lotniczy Ad-Dachla,VIL,Дахла",12,391.0,23.7183,-15.932,0.6311258945219258,Dakhla-Oued Ed-Dahab,
3712,La Garenne,LFBA,44.17361,0.598611,Europe/Paris,Agen,France,Europe,FR,6299365,Agen-la-Garenne,Agen-la-Garenne,"AGF,Aeroport Agen-La Garenne,Agen La Garenne Airport,Aéroport Agen-La Garenne,Flughafen Agen,Flughafen Agen-La Garenne,LFBA",75,47,44.17472,0.5905600000000001,0.6538378183301478,Nouvelle-Aquitaine,Lot-et-Garonne
3713,Alpe D Huez,LFHU,45.083332,6.0833330000000005,Europe/Paris,Alpe D Huez,France,Europe,FR,6694609,Alpe d'Huez Airport,Alpe d'Huez Airport,"AHZ,Alpe d'Huez Airport,Altiport de l'Alpe d'Huez,LFHU",84,38,45.088,6.085,0.5353037140503718,Auvergne-Rhône-Alpes,Isère
3714,Campo Dell Oro,LFKJ,41.91987,8.794013,Europe/Paris,Ajaccio,France,Europe,FR,6299395,Ajaccio Napoleon Bonaparte Airport,Ajaccio Napoleon Bonaparte Airport,"AJA,Aeroport d'Ajaccio Napoleon Bonaparte,Ajaccio Napoleon Bonaparte Airport,Ajaccio Napoleon Bonaparte flygplats,Aéroport d'Ajaccio Napoléon Bonaparte,Campo Dell'Oro Airport,Campo dell'Oro Airport,Campo dell'Oro flygplats,Campo dell’Oro flygplats,Flughafen Ajaccio,LFKJ",94,2A,41.92364,8.80292,0.8478165256884392,Corsica,South Corsica
3715,Marce,LFJR,47.466667,-0.55,Europe/Paris,Angers,France,Europe,FR,6458614,Angers – Loire Airport,Angers - Loire Airport,"ANE,Aeroport d'Angers - Loire,Aeroport d'Angers - Marce,Angers - Loire Airport,Angers - Marce Airport,Angers – Loire Airport,Angers – Marcé Airport,Aéroport d'Angers – Loire,Aéroport d'Angers – Marcé,LFJR",52,49,47.562540000000006,-0.31268,20.767995379114254,Pays de la Loire,Maine-et-Loire
3716,Brie-Champniers,LFBU,45.733334,0.216667,Europe/Paris,Angouleme,France,Europe,FR,6694763,Angoulême – Cognac International Airport,Angouleme - Cognac International Airport,"ANG,Aeroport d'Angouleme - Brie - Champniers,Aeroport international d'Angouleme - Cognac,Angouleme - Cognac International Airport,Angouleme – Brie – Champniers Airport,Angoulême – Brie – Champniers Airport,Angoulême – Cognac International Airport,Aéroport d'Angoulême - Brie - Champniers,Aéroport international d'Angoulême - Cognac,LFBU",75,16,45.729,0.21899999999999997,0.5148170084874204,Nouvelle-Aquitaine,Charente
3717,Auxerre Branches,LFLA,47.85,3.5,Europe/Paris,Auxerre,France,Europe,FR,6299397,Auxerre-Branches,Auxerre-Branches,"AUF,LFLA",27,89,47.850190000000005,3.4971099999999997,0.21668414924927643,Bourgogne-Franche-Comté,Yonne
