airport_key,airport,airport_icao,latitude,longitude,timezone,city,country,continent
281,Lightning Ridge,YLRD,-29.458332,147.98334,Australia/Sydney,Lightning Ridge,Australia,Oceania
282,Chillagoe,YCGO,-17.133333,144.53334,Australia/Brisbane,Chillagoe,Australia,Oceania
283,Leonora,YLEO,-28.879345,121.316925,Australia/Perth,Leonora,Australia,Oceania
284,Lorraine,YLOR,-19.0,139.9,Australia/Brisbane,Lorraine,Australia,Oceania
285,Lock,YLOK,-33.55,135.75,Australia/Adelaide,Lock,Australia,Oceania
286,Longreach,YBLR,-23.439474,144.27147,Australia/Brisbane,Longreach,Australia,Oceania
287,Launceston,YMLT,-41.54351,147.20532,Australia/Hobart,Launceston,Australia,Oceania
288,Lismore,YLIS,-28.836653,153.26337,Australia/Sydney,Lismore,Australia,Oceania
289,Latrobe,YLTV,-41.233334,146.4,Australia/Hobart,Latrobe,Australia,Oceania
290,Lyndhurst,YLHS,-30.283333,138.35,Australia/Brisbane,Lyndhurst,Australia,Oceania
291,Lotusvale,YLOV,-17.05,141.38333,Australia/Brisbane,Lotusvale,Australia,Oceania
292,Laura Station,YLRS,-15.433333,144.81667,Australia/Brisbane,Laura Station,Australia,Oceania
293,Laura,YLRA,-15.666667,144.16667,Australia/Brisbane,Laura,Australia,Oceania
294,Laverton,YLTN,-28.633333,122.36667,Australia/Perth,Laverton,Australia,Oceania
295,Lawn Hill,YLAH,-18.583332,138.58333,Australia/Brisbane,Lawn Hill,Australia,Oceania
296,Lizard Island,YLZI,-14.666667,145.46666,Australia/Brisbane,Lizard Island,Australia,Oceania
297,Marble Bar,YMBL,-21.25,119.583336,Australia/Perth,Marble Bar,Australia,Oceania
298,Maryborough,YMYB,-25.516666,152.71333,Australia/Brisbane,Maryborough,Australia,Oceania
299,Mcarthur River,YMHU,-16.466667,136.095,Australia/Darwin,Mcarthur River,Australia,Oceania
300,Maroochydore,YBMC,-26.60538,153.08821,Australia/Brisbane,Sunshine Coast,Australia,Oceania
301,Moreton,YMOT,-12.75,142.76666,Australia/Brisbane,Moreton,Australia,Oceania
302,Manners Creek,YMCR,-22.1,137.98334,Australia/Darwin,Manners Creek,Australia,Oceania
303,Mount Gambier,YMTG,-37.744072,140.78271,Australia/Adelaide,Mount Gambier,Australia,Oceania
304,Milingimbi,YMGB,-12.093703,134.89352,Australia/Darwin,Milingimbi,Australia,Oceania
305,Margaret River,YMGR,-18.616667,126.86667,Australia/Perth,Margaret River Station,Australia,Oceania
306,Mount House,YMHO,-17.133333,125.76667,Australia/Perth,Mount House,Australia,Oceania
307,Mount Hotham,YHOT,-36.966667,147.18333,Australia/Melbourne,Mount Hotham,Australia,Oceania
308,Merimbula,YMER,-36.910046,149.90202,Australia/Sydney,Merimbula,Australia,Oceania
309,Minnipa,YMPA,-32.833332,134.83333,Australia/Adelaide,Minnipa,Australia,Oceania
310,Shark Bay,YSHK,-25.888159,113.57695,Australia/Perth,Monkey Mia,Australia,Oceania
311,Manjimup,YMJM,-34.233334,116.1,Australia/Perth,Manjimup,Australia,Oceania
312,Meekatharra,YMEK,-26.61113,118.54596,Australia/Perth,Meekatharra,Australia,Oceania
313,Mackay,YBMK,-21.176285,149.1818,Australia/Brisbane,Mackay,Australia,Oceania
314,Millicent,YMCT,-37.483334,140.01666,Australia/Adelaide,Millicent,Australia,Oceania
315,Mount Magnet,YMOG,-28.083332,117.85,Australia/Perth,Mount Magnet,Australia,Oceania
316,Middlemount,YMMU,-22.8025,148.70473,Australia/Brisbane,Middlemount,Australia,Oceania
317,Mungeranie,YMUG,-28.0,138.6,Australia/Adelaide,Mungeranie,Australia,Oceania
318,Maningrida,YMGD,-12.05492,134.23227,Australia/Darwin,Maningrida,Australia,Oceania
319,Monto,YMTO,-24.883333,151.1,Australia/Brisbane,Monto,Australia,Oceania
320,Moomba,YOOM,-27.5,149.83333,Australia/Adelaide,Moomba,Australia,Oceania
321,Moranbah,YMRB,-22.06057,148.07442,Australia/Brisbane,Moranbah,Australia,Oceania
322,Mandora,YMDI,-19.75,120.833336,Australia/Perth,Mandora,Australia,Oceania
323,Marqua,YMQA,-22.816668,137.35,Australia/Darwin,Marqua,Australia,Oceania
324,Mildura,YMIA,-34.230835,142.08455,Australia/Melbourne,Mildura,Australia,Oceania
325,Margaret River,YMGT,-33.933334,115.1,Australia/Perth,Margaret River,Australia,Oceania
326,Mareeba,YMBA,-17.0,145.46666,Australia/Brisbane,Mareeba,Australia,Oceania
327,Marla,YALA,-27.0,135.0,Australia/Adelaide,Marla,Australia,Oceania
328,Moree,YMOR,-29.496346,149.85019,Australia/Sydney,Moree,Australia,Oceania
329,Mt Sandford,YMSF,-17.0,130.56667,Australia/Darwin,Mount Sandford,Australia,Oceania
330,Maitland,YMND,-32.733334,151.55,Australia/Sydney,Maitland,Australia,Oceania
331,Mitchell,YMIT,-26.583332,147.96666,Australia/Brisbane,Mitchell,Australia,Oceania
332,Muccan,YMUC,-20.666668,120.0,Australia/Perth,Muccan,Australia,Oceania
333,Mulka,YMUK,-27.25,138.0,Australia/Adelaide,Mulka,Australia,Oceania
334,Marion Downs,YMWX,-23.333332,139.6,Australia/Brisbane,Marion Downs,Australia,Oceania
335,Mullewa,YMWA,-28.55,115.51667,Australia/Perth,Mullewa,Australia,Oceania
336,Moruya,YMRY,-35.90251,150.14717,Australia/Sydney,Moruya,Australia,Oceania
337,Murray Island,YMUI,-9.920066,144.06497,Australia/Brisbane,Murray Island,Australia,Oceania
338,Narrabri,YNBR,-30.31829,149.82912,Australia/Sydney,Narrabri,Australia,Oceania
339,Naracoorte,YNRC,-36.95,140.83333,Australia/Adelaide,Naracoorte,Australia,Oceania
340,Nambucca Heads,YNHS,-30.633333,152.98334,Australia/Sydney,Nambucca Heads,Australia,Oceania
341,Sandstone,YSAN,-27.983334,119.3,Australia/Perth,Sandstone,Australia,Oceania
342,Young,YYNG,-34.25,148.25,Australia/Sydney,Young,Australia,Oceania
343,Nifty,YCNF,-21.675,121.58611,Australia/Perth,Nifty,Australia,Oceania
344,Darnley Island,YDNI,-9.584515,143.7869,Australia/Brisbane,Darnley Island,Australia,Oceania
345,Nullagine,YNUL,-21.75,120.2,Australia/Perth,Nullagine,Australia,Oceania
346,Nicholson,YNIC,-18.050833,128.89583,Australia/Perth,Nicholson,Australia,Oceania
347,Nappa Merry,YNAP,-27.6,141.11667,Australia/Brisbane,Nappa Merry,Australia,Oceania
348,Nowra,YSNW,-34.950558,150.5375,Australia/Sydney,Nowra,Australia,Oceania
349,Narrandera,YNAR,-34.705643,146.5117,Australia/Sydney,Narrandera,Australia,Oceania
350,Norseman,YNSM,-32.2,121.75,Australia/Perth,Norseman,Australia,Oceania
351,Scone,YSCO,-32.03611,150.8325,Australia/Sydney,Scone,Australia,Oceania
352,Noosaville,YNSH,-26.416668,153.03334,Australia/Brisbane,Noosaville,Australia,Oceania
353,Normanton,YNTN,-17.685398,141.07307,Australia/Brisbane,Normanton,Australia,Oceania
354,Numbulwar,YNUM,-14.271667,135.71638,Australia/Darwin,Numbulwar,Australia,Oceania
355,Nullarbor,YNUB,-31.433332,130.91667,Australia/Adelaide,Nullarbor,Australia,Oceania
356,Nyngan,YNYN,-31.566668,147.18333,Australia/Sydney,Nyngan,Australia,Oceania
357,Springhill,YORG,-33.3816,149.12447,Australia/Sydney,Orange,Australia,Oceania
358,Oodnadatta,YOOD,-27.550278,135.45,Australia/Adelaide,Oodnadatta,Australia,Oceania
359,Ord River,YORV,-17.5,128.8,Australia/Perth,Ord River,Australia,Oceania
360,Yorke Island,YYKI,-9.751593,143.40556,Australia/Brisbane,Yorke Island,Australia,Oceania
361,Oakey,YBOK,-27.406668,151.735,Australia/Brisbane,Oakey,Australia,Oceania
362,Olympic Dam,YOLD,-30.483898,136.88411,Australia/Adelaide,Olympic Dam,Australia,Oceania
363,Mornington,YMTI,-16.662558,139.17004,Australia/Brisbane,Mornington,Australia,Oceania
364,Monkira,YMNK,-24.816668,140.56667,Australia/Brisbane,Monkira,Australia,Oceania
365,Onslow,YOLW,-21.666668,115.1,Australia/Perth,Onslow,Australia,Oceania
366,Gold Coast (coolangatta),YBCG,-28.166164,153.51314,Australia/Brisbane,Gold Coast,Australia,Oceania
367,Cooma,YCOM,-36.308334,148.97333,Australia/Sydney,Cooma,Australia,Oceania
368,Mooraberree,YMOO,-25.05,141.23334,Australia/Brisbane,Mooraberree,Australia,Oceania
369,Oenpelli,YOEN,-12.333333,133.06667,Australia/Darwin,Oenpelli,Australia,Oceania
370,Yorketown,YYOR,-35.033333,137.58333,Australia/Adelaide,Yorketown,Australia,Oceania
371,Osborne Mine,YOSB,-22.08254,140.55779,Australia/Brisbane,Osborne Mine,Australia,Oceania
372,Morney,YMNY,-25.35,141.36667,Australia/Brisbane,Morney,Australia,Oceania
373,Paraburdoo,APPB,-23.173908,117.748,Australia/Perth,Paraburdoo,Australia,Oceania
374,Pandie Pandie,YPDI,-26.0,138.66667,Australia/Adelaide,Pandie Pandie,Australia,Oceania
375,Penneshaw,YPSH,-35.733334,137.93333,Australia/Adelaide,Penneshaw,Australia,Oceania
376,Port Hedland,YPPD,-20.377945,118.63164,Australia/Perth,Port Hedland,Australia,Oceania
377,Parkes,YPKS,-33.138454,148.2329,Australia/Sydney,Parkes,Australia,Oceania
378,Port Keats,YPKT,-14.25,129.53334,Australia/Darwin,Port Keats,Australia,Oceania
379,Port Lincoln,YPLC,-34.603333,135.87454,Australia/Adelaide,Port Lincoln,Australia,Oceania
380,Palm Island,YPAM,-18.333332,146.66667,Australia/Brisbane,Palm Island,Australia,Oceania
381,Port Pirie,YPIR,-33.233334,138.0,Australia/Adelaide,Port Pirie,Australia,Oceania
382,Whitsunday Coast,YBPN,-20.488922,148.55194,Australia/Brisbane,Proserpine,Australia,Oceania
383,Port Macquarie,YPMQ,-31.431402,152.86723,Australia/Sydney,Port Macquarie,Australia,Oceania
384,Pardoo,YPDO,-20.1,119.11667,Australia/Perth,Pardoo,Australia,Oceania
385,Portland,YPOR,-38.384167,141.625,Australia/Melbourne,Portland,Australia,Oceania
386,Port Augusta,YPAG,-32.5,137.76666,Australia/Adelaide,Port Augusta,Australia,Oceania
387,Prominent Hill,YPMH,-29.72108,135.52348,Australia/Adelaide,Prominent Hill,Australia,Oceania
388,Ramingining,YRNG,-12.0,134.81667,Australia/Darwin,Ramingining,Australia,Oceania
389,Robinvale,YROI,-34.666668,142.75,Australia/Melbourne,Robinvale,Australia,Oceania
390,Orbost,YORB,-37.7,148.5,Australia/Melbourne,Orbost,Australia,Oceania
391,Roebourne,YROE,-20.8,117.166664,Australia/Perth,Roebourne,Australia,Oceania
392,Richmond,YSRI,-20.70389,143.11667,Australia/Brisbane,Richmond,Australia,Oceania
393,Roma,YROM,-26.543552,148.77943,Australia/Brisbane,Roma,Australia,Oceania
394,Renmark,YREN,-34.2,140.68333,Australia/Adelaide,Renmark,Australia,Oceania
395,Robinhood,YROB,-18.25,144.0,Australia/Brisbane,Robinhood,Australia,Oceania
396,Rockhampton,YBRK,-23.377993,150.47841,Australia/Brisbane,Rockhampton,Australia,Oceania
397,Ngukurr,YNGU,-14.933333,134.0,Australia/Darwin,Ngukurr,Australia,Oceania
398,Marree,YMRE,-29.65,138.06667,Australia/Adelaide,Marree,Australia,Oceania
399,Roseberth,YRSB,-25.833332,139.63333,Australia/Brisbane,Roseberth,Australia,Oceania
400,Rutland Plains,YRTP,-15.6,141.83333,Australia/Brisbane,Rutland Plains,Australia,Oceania
401,Rottnest Island,YRTI,-32.006943,115.53667,Australia/Perth,Rottnest Island,Australia,Oceania
402,Merty,YMYT,-28.25,139.0,Australia/Adelaide,Merty,Australia,Oceania
403,Ravensthorpe,YNRV,-33.785557,120.201385,Australia/Perth,Ravensthorpe,Australia,Oceania
404,Spring Creek,YSPK,-38.016666,142.41667,Australia/Brisbane,Spring Creek,Australia,Oceania
405,St George,YSGE,-28.053333,148.59389,Australia/Brisbane,St George,Australia,Oceania
406,Shay Gap,YSHG,-20.816668,120.23333,Australia/Perth,Shay Gap,Australia,Oceania
407,Southport,YSPT,-27.951944,153.42778,Australia/Brisbane,Southport,Australia,Oceania
408,Shepparton,YSHT,-36.38333,145.43333,Australia/Melbourne,Shepparton,Australia,Oceania
409,Smithton,YSMI,-40.835835,145.08167,Australia/Hobart,Smithton,Australia,Oceania
410,Singleton,YSGT,-32.566666,151.16667,Australia/Sydney,Singleton,Australia,Oceania
411,Snake Bay,YSNB,-11.416667,130.66667,Australia/Darwin,Snake Bay,Australia,Oceania
412,Stanthorpe,YSPE,-28.65,151.95,Australia/Brisbane,Stanthorpe,Australia,Oceania
413,Southern Cross,YSCR,-31.25,119.35,Australia/Perth,Southern Cross,Australia,Oceania
414,Strahan,YSRN,-42.15,145.31667,Australia/Hobart,Strahan,Australia,Oceania
415,Dunwich,KSRR,33.360832,-105.6625,Australia/Brisbane,Stradbroke Island,Australia,Oceania
416,Strathmore,YSMR,-17.833332,142.58333,Australia/Brisbane,Strathmore,Australia,Oceania
417,Stawell,YSWL,-37.066666,142.76666,Australia/Melbourne,Stawell,Australia,Oceania
418,Swan Hill,YSWH,-35.38333,143.61667,Australia/Melbourne,Swan Hill,Australia,Oceania
419,Sale,YMES,-38.166668,147.0,Australia/Melbourne,Sale,Australia,Oceania
420,Warraber Island,YWBS,-10.208333,142.81667,Australia/Brisbane,Sue Island,Australia,Oceania
421,Tarcoola,YTAR,-30.683332,134.55,Australia/Adelaide,Tarcoola,Australia,Oceania
422,Timber Creek,YTBR,-15.65,130.48334,Australia/Darwin,Timber Creek,Australia,Oceania
423,Tennant Creek,YTNK,-19.638056,134.18083,Australia/Darwin,Tennant Creek,Australia,Oceania
424,Tocumwal,YTOC,-35.816666,145.6,Australia/Sydney,Tocumwal,Australia,Oceania
425,Theodore,YTDR,-24.983334,150.08333,Australia/Brisbane,Theodore,Australia,Oceania
426,Telfer,YTEF,-21.713057,122.21222,Australia/Perth,Telfer,Australia,Oceania
427,Temora,YTEM,-34.416668,147.5,Australia/Sydney,Temora,Australia,Oceania
428,Thangool,YTNG,-24.5,150.56667,Australia/Brisbane,Thangool,Australia,Oceania
429,Tamworth Regional Airport,YSTW,-31.0845,150.8485,Australia/Sydney,Tamworth,Australia,Oceania
430,Taree,YTRE,-31.890272,152.50896,Australia/Sydney,Taree,Australia,Oceania
431,Townsville International,YBTL,-19.256506,146.7708,Australia/Brisbane,Townsville,Australia,Oceania
432,Tumut,YTMU,-35.3,148.21666,Australia/Sydney,Tumut,Australia,Oceania
433,Toowoomba,YTWB,-27.542221,151.9139,Australia/Brisbane,Toowoomba,Australia,Oceania
434,Tibooburra,YTIB,-29.456944,142.06223,Australia/Sydney,Tibooburra,Australia,Oceania
435,Thylungra,YTHY,-26.098612,143.45555,Australia/Brisbane,Thylungra,Australia,Oceania
436,Tobermorey,YTMY,-22.283333,137.96666,Australia/Darwin,Tobermorey,Australia,Oceania
437,Mabuiag Island,YMAA,-9.95,142.18333,Australia/Brisbane,Mabuiag Island,Australia,Oceania
438,Kalumburu,YKAL,-14.3,126.65,Australia/Perth,Kalumburu,Australia,Oceania
439,Undarra,YUDA,-18.183332,144.6,Australia/Brisbane,Undarra,Australia,Oceania
440,Queenstown,YQNS,-42.083332,145.55,Australia/Hobart,Queenstown,Australia,Oceania
441,Quirindi,YQDI,-31.5,150.51666,Australia/Sydney,Quirindi,Australia,Oceania
442,Quilpie,YQLP,-26.633333,144.3,Australia/Brisbane,Quilpie,Australia,Oceania
443,Woomera,YPWR,-31.15,136.81667,Australia/Adelaide,Woomera,Australia,Oceania
444,Useless Loop,YUSL,-25.966667,113.11667,Australia/Perth,Useless Loop,Australia,Oceania
445,Muttaburra,YMTB,-22.5875,144.525,Australia/Brisbane,Muttaburra,Australia,Oceania
446,Victoria River Downs,YVRD,-16.4,131.0,Australia/Darwin,Victoria River Downs,Australia,Oceania
447,Vanrook,YVRS,-16.866667,141.91667,Australia/Brisbane,Vanrook,Australia,Oceania
448,Kalkgurung,YWAV,-17.483334,130.95,Australia/Darwin,Wave Hill,Australia,Oceania
449,Warwick,YWCK,-28.15,151.95,Australia/Brisbane,Warwick,Australia,Oceania
450,Wondai,YWND,-26.333332,151.81667,Australia/Brisbane,Wondai,Australia,Oceania
451,Weipa,YBWP,-12.681317,141.9247,Australia/Brisbane,Weipa,Australia,Oceania
452,Wee Waa,YWWA,-30.233334,149.43333,Australia/Sydney,Wee Waa,Australia,Oceania
453,Forest Hill,YSWG,-35.15992,147.46626,Australia/Sydney,Wagga Wagga,Australia,Oceania
454,Walgett,YWLG,-30.033333,148.13333,Australia/Sydney,Walgett,Australia,Oceania
455,Wangaratta,YWGT,-36.36667,146.33333,Australia/Melbourne,Wangaratta,Australia,Oceania
456,Winton,YWTN,-22.35,143.06667,Australia/Brisbane,Winton,Australia,Oceania
457,Wilcannia,YWCA,-31.083332,143.55,Australia/Sydney,Wilcannia,Australia,Oceania
458,Wittenoom,YWIT,-22.266666,118.333336,Australia/Perth,Wittenoom,Australia,Oceania
459,Warracknabeal,YWKB,-36.15,142.43333,Australia/Melbourne,Warracknabeal,Australia,Oceania
460,Wallal,YWAL,-19.783333,120.666664,Australia/Perth,Wallal,Australia,Oceania
461,Walcha,YWCH,-30.983334,151.6,Australia/Sydney,Walcha,Australia,Oceania
462,Waterloo,YWTL,-16.633333,129.31667,Australia/Darwin,Waterloo,Australia,Oceania
463,Warrnambool,YWBL,-38.295,142.44833,Australia/Melbourne,Warrnambool,Australia,Oceania
464,Mount Keith,YMNE,-27.287222,120.549446,Australia/Perth,Mount Keith,Australia,Oceania
465,Windorah,YWDH,-25.416668,142.66667,Australia/Brisbane,Windorah,Australia,Oceania
466,Wollongong,YWOL,-34.566666,150.78334,Australia/Sydney,Wollongong,Australia,Oceania
467,Wrotham Park,YWMP,-16.633333,144.0,Australia/Brisbane,Wrotham Park,Australia,Oceania
468,Wudinna,YWUD,-33.016666,135.61945,Australia/Adelaide,Wudinna,Australia,Oceania
469,Wiluna,YWLU,-26.633333,120.21667,Australia/Perth,Wiluna,Australia,Oceania
470,Woodie Woodie,YWWI,-21.633333,121.23333,Australia/Perth,Woodie Woodie,Australia,Oceania
471,West Wyalong,YWWL,-33.933334,147.25,Australia/Sydney,West Wyalong,Australia,Oceania
472,Whyalla,YWHA,-33.05241,137.52197,Australia/Adelaide,Whyalla,Australia,Oceania
473,Wyndham,YWYM,-15.507222,128.1375,Australia/Perth,Wyndham,Australia,Oceania
474,Colac,YOLA,-38.35,143.58333,Australia/Melbourne,Colac,Australia,Oceania
475,Mallacoota,YMCO,-37.6,149.71666,Australia/Melbourne,Mallacoota,Australia,Oceania
476,Minlaton,YMIN,-35.0,137.5,Australia/Adelaide,Minlaton,Australia,Oceania
477,Yam Island,YYMI,-10.483333,142.45,Australia/Brisbane,Yam Island,Australia,Oceania
478,Thargomindah,YTGM,-27.966667,143.76666,Australia/Brisbane,Thargomindah,Australia,Oceania
479,Taroom,YTAM,-25.433332,149.8,Australia/Brisbane,Taroom,Australia,Oceania
480,Tara,YTAA,-27.283333,150.46666,Australia/Brisbane,Tara,Australia,Oceania
481,Yalgoo,YYAL,-28.35,116.666664,Australia/Perth,Yalgoo,Australia,Oceania
482,Yuendumu,YYND,-22.266666,131.81667,Australia/Darwin,Yuendumu,Australia,Oceania
483,Bowen,YBWN,-20.016666,148.21666,Australia/Brisbane,Bowen,Australia,Oceania
484,South Galway,YSGW,-25.683332,142.11667,Australia/Brisbane,South Galway,Australia,Oceania
485,Newman,YNWM,-23.416517,119.80137,Australia/Perth,Newman,Australia,Oceania
486,El Arish International Airport,HEAR,31.133333,33.75,Africa/Cairo,El Arish,Egypt,Africa
487,Abu Simbel,HEBL,22.367567,31.609774,Africa/Cairo,Abu Simbel,Egypt,Africa
488,El Nohza,HEAX,31.192545,29.953058,Africa/Cairo,Alexandria,Egypt,Africa
489,Borg el Arab,HEBA,30.922234,29.686504,Africa/Cairo,Alexandria,Egypt,Africa
490,Aswan,HESN,23.968021,32.824818,Africa/Cairo,Aswan,Egypt,Africa
491,Assiut,HEAT,27.033333,31.0,Africa/Cairo,Assiut,Egypt,Africa
492,Cairo International Airport,HECA,30.120106,31.40647,Africa/Cairo,Cairo,Egypt,Africa
493,Dakhla,HEDK,25.414722,28.999166,Africa/Cairo,Dakhla Oasis,Egypt,Africa
494,Alalamain International,HEAL,30.924444,28.46139,Africa/Cairo,Dabaa City,Egypt,Africa
495,Tour Sinai City,HETR,28.216667,33.63333,Africa/Cairo,Tour Sinai City,Egypt,Africa
496,Shark Elowainat,HEOW,22.583332,28.716667,Africa/Cairo,Shark Elowainat,Egypt,Africa
497,Mubarak International,HEMK,26.338877,31.737167,Africa/Cairo,Sohag,Egypt,Africa
498,Hurghada,HEGN,27.189156,33.8055,Africa/Cairo,Hurghada,Egypt,Africa
499,Luxor,HELX,25.67492,32.699684,Africa/Cairo,Luxor,Egypt,Africa
500,Mersa Matruh,HEMM,31.35,27.25,Africa/Cairo,Mersa Matruh,Egypt,Africa
501,Port Said,HEPS,31.266666,32.3,Africa/Cairo,Port Said,Egypt,Africa
502,Marsa Alam International,HEMA,25.555786,34.592777,Africa/Cairo,Marsa Alam,Egypt,Africa
503,Siwa,HE24,29.183332,25.516666,Africa/Cairo,Siwa,Egypt,Africa
504,Sharm el-Sheikh International Airport,HESH,27.979357,34.385254,Africa/Cairo,Sharm el-Sheikh,Egypt,Africa
505,Taba International,HETB,29.55,34.916668,Africa/Cairo,Taba,Egypt,Africa
506,Kharga,HEKG,25.475,30.590834,Africa/Cairo,Kharga,Egypt,Africa
507,Les Salines,DABB,36.821392,7.811857,Africa/Algiers,Annaba,Algeria,Africa
508,Houari Boumediene,DAAG,36.70058,3.21167,Africa/Algiers,Algiers,Algeria,Africa
509,Adrar,DAUA,27.883333,-0.283333,Africa/Algiers,Adrar,Algeria,Africa
510,Sidi Belabbes,DAOS,35.171665,-0.589444,Africa/Algiers,Sidi Belabbes,Algeria,Africa
511,Bejaia,DAAE,36.75,5.083333,Africa/Algiers,Bejaia,Algeria,Africa
512,Batna,DABT,35.566666,6.183333,Africa/Algiers,Batna,Algeria,Africa
513,Bordj Badji Mokhtar,DATM,21.316668,1.033333,Africa/Algiers,Bordj Badji Mokhtar,Algeria,Africa
514,Mohamed Boudiaf,DAUB,34.79333,5.738056,Africa/Algiers,Biskra,Algeria,Africa
515,Ain Eddis,DAAD,35.166668,4.15,Africa/Algiers,Boussaada,Algeria,Africa
516,Leger,DAOR,31.647778,-2.259722,Africa/Algiers,B?char,Algeria,Africa
517,Aboubakr Belkaid,DAOI,36.212223,1.331667,Africa/Algiers,Chlef,Algeria,Africa
518,Ain El Bey,DABC,36.286476,6.618425,Africa/Algiers,Constantine,Algeria,Africa
519,Inedbirenne,DAAJ,24.465279,9.488889,Africa/Algiers,Djanet,Algeria,Africa
520,El Bayadh,DAOY,33.717804,1.094105,Africa/Algiers,El Bayadh,Algeria,Africa
521,Djamet,DAUE,30.5675,2.864722,Africa/Algiers,El Golea,Algeria,Africa
522,Guemar,DAUO,33.516666,6.783333,Africa/Algiers,El Oued,Algeria,Africa
523,Noumerate,DAUG,32.38222,3.800556,Africa/Algiers,Ghardaia,Algeria,Africa
524,Jijel,DAAV,36.8,5.883333,Africa/Algiers,Jijel,Algeria,Africa
525,Oued Irara Airport,DAUH,31.675303,6.145436,Africa/Algiers,Hassi Messaoud,Algeria,Africa
526,Tilrempt,DAFH,33.166668,3.2,Africa/Algiers,Hassi R'mel,Algeria,Africa
527,In Amenas,DAUZ,28.051111,9.638056,Africa/Algiers,In Amenas,Algeria,Africa
528,Newark Liberty International,DATG,19.616667,5.866667,Africa/Algiers,In Guezzam,Algeria,Africa
529,In Salah,DAUI,27.25,2.516667,Africa/Algiers,In Salah,Algeria,Africa
530,L'Mekrareg,DAUL,33.833332,2.983333,Africa/Algiers,Laghouat,Algeria,Africa
531,Mascara-Ghriss,DAOV,35.333332,0.15,Africa/Algiers,Mascara-Ghriss,Algeria,Africa
532,Mechria,DAAY,33.521942,-0.283056,Africa/Algiers,Mechria,Algeria,Africa
533,Ain Beida,DAUU,31.916668,5.4,Africa/Algiers,Ouargla,Algeria,Africa
534,Es Senia,DAOO,35.620018,-0.606108,Africa/Algiers,Oran,Algeria,Africa
535,Tafaraoui,DAOL,35.627777,-0.610556,Africa/Algiers,Oran,Algeria,Africa
536,Setif,DAAS,36.18139,5.331111,Africa/Algiers,S?tif,Algeria,Africa
537,Tbessa,DABS,35.466667,8.15,Africa/Algiers,Tbessa,Algeria,Africa
